Node 1			Node 2
218435			88961
218435			218436
218436			88961
218436			218437
218437			88961
218437			214406
136959			136958
136959			181544
136959			194363
136959			194362
178397			99261
178397			178396
7047			106838
7047			106839
7047			12942
18681			102240
7041			120605
7041			71418
7041			154824
7041			7042
7041			124386
7040			50462
7040			216907
7040			132428
70961			70960
70960			194854
140789			140790
140789			18627
70964			9730
70964			64603
70967			30668
142041			142043
142041			142042
142041			142040
100749			100748
166095			212876
166095			71092
166095			212875
166095			81005
166095			137518
226198			7736
226198			226197
226199			94065
226199			76776
147885			164085
147885			147886
147885			146219
147886			61859
147886			146219
37709			38910
37709			41555
37709			45295
37709			30061
147888			147889
147888			31868
147889			198723
147889			198724
147889			102710
147889			31868
147889			147890
226190			178138
226190			226191
226191			226192
226191			178138
226196			201343
226196			226197
226196			226195
226197			7736
226194			201343
226194			226195
226195			201343
102303			102304
102303			102305
30774			50663
30774			201564
202266			226549
202266			117167
202266			25452
202266			23957
123199			71520
159746			208622
159746			159747
86713			183498
86713			7438
86713			20240
86712			19633
86711			150142
123190			123191
123190			18745
123190			194626
123191			124495
123191			19685
123191			216221
123191			171850
123191			216220
123192			123194
123192			218468
123192			160010
123192			160011
123192			123193
123192			218467
123193			123194
159749			32795
123196			123195
123196			193317
123196			23231
123196			23232
123196			10517
123196			123197
123197			123195
14696			2472
14691			79815
14692			115474
14692			115475
103912			103913
103912			181848
103912			106503
103912			70692
47828			190673
47828			95390
47828			42655
47828			125737
47828			47827
47828			178207
47828			190672
47828			178206
47828			186794
47827			15893
47827			133300
47827			95390
47827			125737
47827			178206
127820			127819
127820			127821
127821			127819
25469			31779
25469			84016
25469			212239
103914			201562
103914			186898
103914			32895
103914			103915
104426			104425
109243			115590
109243			109244
109243			109245
109243			137175
109243			123782
109243			164990
91967			179770
91967			91969
91967			179769
157840			157839
166091			85781
166091			23382
166091			166092
166091			150333
38147			91947
38147			38148
38147			91948
76522			78986
76522			3397
76522			76523
76522			69315
76522			143646
76522			143644
76522			143645
38145			10870
38145			71047
38144			77515
38144			49483
38144			178870
38149			137065
38149			15037
38148			94132
207724			207723
207724			207725
207724			199503
207725			199503
174969			92465
174969			174970
174968			174967
174968			174966
201760			201759
201760			201761
201760			73120
201760			110991
201761			73120
201766			201764
201766			201765
11341			203400
11341			155557
11341			155556
11341			203401
11342			184173
11342			184174
11342			98847
201765			149958
201765			201764
201768			201769
201769			48648
43232			185476
174967			13392
174967			174966
174966			13392
96338			85200
96338			164106
96338			32368
96338			164107
19110			186709
142069			142070
19112			126161
19112			20468
19112			129932
19112			216122
19112			115997
19114			161052
19119			148998
19118			38585
144981			199773
96334			100793
96334			43509
96334			14702
96335			68335
96336			40787
96336			120615
96336			96337
96337			40787
96337			100149
229474			229475
229474			229473
229475			229473
214630			214631
229477			140901
229477			164627
229477			229478
229470			71591
229470			229471
229470			229472
214637			112018
214637			30218
229472			229471
229472			41105
214635			93364
214635			214636
214635			214634
214635			100872
229478			22294
229478			229479
229479			22294
23102			45662
23102			215763
23102			138925
23102			138924
23102			191972
23102			175650
228705			228707
228705			228706
228705			19646
215582			215583
215582			12232
228707			34873
228707			228706
228707			228708
228706			228708
215587			215586
215587			195878
215587			218646
215587			125846
215587			178155
215585			12232
215585			91347
215585			215584
215584			215583
215584			91347
215584			12232
215589			215588
215589			17528
228709			34873
228709			228708
228709			228710
228708			34873
145582			49402
54318			67116
54318			220579
54318			205683
54318			150216
109248			109246
109248			109247
159560			159561
159560			91307
159560			26930
159560			128024
82719			198780
82719			70553
82719			82720
82718			1924
82718			35249
82713			104609
82713			8102
82713			36836
82713			150480
82713			150481
82713			82715
82713			82714
82712			82711
82711			208490
82711			125991
82717			211196
82717			211197
180559			180560
180559			180558
82715			82714
82714			227013
82714			175697
82714			77361
154038			101806
154038			154039
43491			43490
69339			69338
69339			148796
69339			69337
69339			95939
69339			207378
69339			207377
43497			88157
43497			165442
43497			33246
43496			204592
43496			166236
43496			100077
43496			18212
43495			70909
43495			70910
43495			26753
43495			104560
43495			166168
43494			155381
43494			24351
43494			228266
43494			170731
154031			154030
154030			154029
154033			47450
154033			154032
69336			143234
69336			150242
69337			69338
69334			144544
69334			69333
69334			69335
69334			144543
201189			112013
80711			80710
80710			149044
80710			149045
80710			125942
80713			55209
80713			80712
80713			80714
80713			222755
80712			26015
80712			80714
80712			100702
80712			100701
202223			170326
202223			191792
202223			202222
202223			177604
202223			202224
80719			22793
209719			209718
209719			209720
209719			209721
173605			172849
173605			173604
12696			78419
12696			164346
173607			173606
173607			91223
173607			173608
173606			91223
173606			173608
173601			173600
173600			26853
173603			172849
173603			173604
42549			90148
42549			90147
173609			69974
173609			173610
42543			20040
42543			228837
42543			228836
42540			222153
42540			179415
42540			83221
42540			222154
12698			158219
12698			158218
12698			124395
12698			87640
12698			108922
12698			91129
12698			108921
12698			61412
99818			99817
145587			4332
97063			97062
97063			41838
97062			127951
97062			103180
97062			41838
209718			209720
90598			109350
90598			90599
90598			206848
90598			229070
139399			84383
139399			139400
90590			228635
90590			228634
47860			225273
90594			14799
90594			46840
139398			19130
195241			195240
195241			195243
195241			195242
195241			195239
195240			195239
195240			197867
195240			197866
195240			197865
195240			195242
195243			195242
195245			190130
195245			195244
195245			195247
195245			195246
195244			151145
195244			190130
195244			211267
195244			195246
195244			211266
195244			96060
195247			195246
195249			195248
195249			22709
208480			208479
208480			208478
7827			39338
7827			38556
7826			162519
7825			74850
208481			12132
75636			75637
65759			136863
65759			216875
52598			30708
17189			133205
17189			167058
17189			49664
119955			90559
75632			75633
119951			119953
119951			119952
119950			67283
119953			119952
119953			179131
119953			179130
119953			179132
177297			177296
177297			177295
219701			195598
219701			219702
219700			219699
219700			217142
121109			220420
121109			220421
121109			69120
121109			112176
121109			153265
121109			220419
121109			199402
121109			79936
121109			213185
121108			70818
49638			72759
121101			37826
121101			20710
121100			34523
121100			85317
49637			72352
49637			124679
121105			223510
49632			70945
49632			70944
49632			55725
49632			74574
208228			29380
208228			205805
89933			227085
89933			145869
89933			227086
89933			227087
89933			222024
200434			99082
200434			37190
41899			198505
41899			215759
48329			100895
48329			115303
200437			68465
200437			21531
48320			174722
48320			37136
48320			94635
48321			112385
48321			6847
48323			68135
48323			52106
48323			156403
48323			171582
48323			171581
48326			86904
48326			94042
48327			168331
48327			126442
48327			75205
48327			157429
48327			157621
152088			152087
152087			200035
152087			200034
152087			200033
152087			66032
152087			97483
116139			98090
152082			197646
152082			11144
152082			45767
152082			210595
152080			122620
152080			152081
152080			15132
152081			122620
152081			15222
152081			91677
1951			9329
1951			19540
1951			19133
1951			93284
1951			1950
1950			19133
160328			53076
160328			15913
160328			15912
160329			21889
160329			115719
141789			111145
141789			141790
141789			18227
141789			215549
160324			160325
160324			30175
160324			161097
160324			161096
160324			161095
160325			30175
160322			24694
160322			160323
160323			24694
160320			160319
160320			160321
160321			92973
160321			160319
86241			12826
169804			169805
169804			169806
169805			190728
169805			169806
169805			190727
169805			38023
169806			38023
158624			121112
158624			47952
158624			158625
158625			121112
169802			40923
169802			169801
169802			169803
169803			40923
179078			179077
179078			26945
179078			179076
179078			21812
59819			11306
86242			25489
86242			9308
162789			70914
179070			179071
179070			179072
179070			179068
179072			179071
59814			228670
141787			141786
179076			211114
179076			9946
179076			179077
179077			21812
178389			178388
178389			178390
178388			178390
178388			43381
176950			47149
163438			163439
163437			27365
178380			145831
178380			189423
178380			178381
178380			178382
178380			178378
178380			178379
178380			48127
163435			163436
163435			163434
163434			163436
163434			223056
163434			53169
163433			163432
163433			163431
178384			178385
178384			178386
163431			72253
163431			73762
163431			199011
163431			163432
163431			27714
176959			170445
176959			176958
176959			176960
62207			62208
122457			122456
122457			122455
122457			154913
122454			20074
122454			222705
122454			134387
122455			122456
122455			133005
122455			100541
122451			27775
54332			147344
54332			147343
54332			147342
112861			112860
112861			112859
54331			142154
54331			68181
54336			170640
54336			27053
54336			217215
54336			188879
54336			188878
54336			82168
54337			161742
54337			200057
54337			35480
54337			26762
54337			173284
112866			119881
112866			207183
112866			120795
175603			175602
175603			131868
175603			175604
164789			55679
164789			110419
164789			164790
94748			94747
175607			175606
175607			32021
20059			95656
20059			5393
20059			90154
20059			81080
20059			136936
20059			95038
20059			149139
20059			136935
175605			131868
175605			175604
175604			131868
48584			196851
48584			159115
164781			164780
164781			30708
164782			119720
143739			116936
48580			72505
48580			72504
94746			11971
94746			12002
94746			12003
94746			151113
164786			164788
164786			177752
164786			164785
164786			164787
164786			27120
164786			177751
164787			164788
164787			164785
148856			148855
154661			154660
154661			136351
154661			47799
148855			44567
148852			1021
148852			193909
148853			52064
148853			223522
148853			223523
148853			47428
148853			52358
155741			155740
155741			155742
155741			52552
68977			68978
108500			108501
108500			108499
66118			90512
66118			80874
66118			26074
161499			177373
161499			161498
161499			183448
161499			183449
161499			183450
161499			177374
161497			209210
161497			209211
161496			40275
161495			152051
161495			161494
161494			152051
161492			127712
161492			161491
161491			127712
161491			77698
161490			99158
44377			22907
44376			44375
44376			88663
44376			88664
44373			94912
44373			119632
44373			139330
44373			121433
44373			113620
44373			144671
44373			53743
44373			213555
44371			116384
44371			227270
44371			227271
44371			116383
44371			57785
194146			194145
194146			78389
194146			194147
126229			7831
126228			150940
126228			126227
126228			126226
203829			24388
203829			86985
154663			216907
154663			154662
154663			103883
154663			126166
126221			126220
126221			120343
126220			120343
126223			18784
126223			96464
126223			79747
126223			67991
108507			108508
108507			131192
108507			131191
108507			131190
89855			91860
89855			26137
89857			66473
89857			89856
89856			66473
89688			133540
27729			208534
27729			95836
27729			73542
27729			27728
27728			73542
27728			55926
27728			104143
27727			14874
27727			109949
27727			4667
27725			23293
27722			81411
27722			181839
129563			224681
129562			193735
129562			20840
129562			86658
129567			122038
129567			157152
129567			19210
129567			129566
129567			129565
129566			129565
129564			128769
129564			18156
97800			122889
97800			115479
129569			13881
129569			129568
129569			53184
129568			53184
97805			58111
97805			55841
97805			218565
97806			161646
97806			220936
97806			220935
97806			212290
97806			55671
97806			22531
174550			29688
174550			225618
174550			225619
174550			174551
174550			174552
174551			174552
174554			6022
174554			174555
174554			174556
174555			6022
174555			174556
174555			174557
35119			24482
35119			88429
35116			69112
35116			130391
35116			69111
35116			170341
35116			135041
35116			135042
89938			139364
89938			89936
89938			89937
89938			139363
35112			28075
35112			132866
35112			132867
35112			48689
35111			110587
35111			110588
35111			84765
35111			17360
35111			218661
35111			171841
35111			171840
78802			199684
78802			21553
198519			93406
78801			167252
78801			25902
55469			153758
19764			76400
19764			19765
55465			165879
55465			108204
55465			197354
55465			213965
55465			213964
117999			89257
117999			33690
78809			78810
78809			78808
78809			200922
55461			82748
55461			71684
55461			71683
55461			74855
55461			152806
55460			66749
32460			7579
32460			228915
32460			220100
32460			193069
32460			32461
32461			224455
32461			186500
111743			57236
111743			111744
111744			57236
111744			196091
111745			99083
111745			89121
111745			111746
111745			165899
111746			89121
111747			35366
111747			30170
111747			75885
111747			194156
111747			177464
111747			92865
111747			177463
8475			139467
8475			20307
8475			160805
8475			139468
56272			60971
56272			223995
117877			124706
117877			124707
117877			84194
117877			117878
92352			92353
92352			92354
92353			151240
92353			138057
92353			92354
119177			119176
119177			16347
119177			99565
119177			49678
119176			16347
92358			199693
92358			119207
92358			119206
119174			74410
119174			119175
119173			76212
119173			20846
119173			127003
119172			119171
119170			64581
145369			136712
145369			85236
145368			145367
145368			15111
66431			79938
66431			229366
66431			14542
66431			221036
66431			152818
66431			166659
66431			102954
66432			212177
66432			88816
66432			212178
66432			208667
136984			24380
136984			199209
136984			55991
136984			5676
136984			138533
136984			199210
145361			221985
145361			78513
145361			120145
145361			25105
145361			145360
145360			120145
145367			15111
66439			216326
66439			142872
66439			216325
145365			140395
145365			145366
50524			202396
50524			60585
50524			205557
50524			128395
223371			223370
223371			223372
223373			50032
223373			223375
223373			223374
127172			34873
127172			118445
127172			127173
127172			190300
223374			50032
223374			223375
223374			116421
223377			223378
223377			116421
223377			223376
223376			223378
223376			223375
223376			116421
223379			223380
223379			120440
122749			122751
80965			4074
80965			80966
127178			26222
127178			201617
127178			100469
127179			67716
127179			127180
52961			35921
52961			127036
52965			86821
52965			86820
52967			10034
52966			83838
52966			193894
52966			121258
136982			18321
26459			69875
26459			73060
26456			92067
26456			209256
26456			74430
169043			33663
169043			85215
169043			169044
13923			172760
26453			124851
26453			225782
26453			225783
26453			225784
26453			218214
26453			226550
26453			218212
26453			218213
26450			92103
26450			131427
26450			129272
190985			86346
190984			213979
190984			190983
190984			213981
190984			213980
190984			213982
165491			165492
165491			76432
165491			151178
165497			120762
165497			134130
165497			165498
190980			4901
190980			190979
165495			169566
165495			165496
165494			165493
165494			81297
165494			19291
165494			76875
127561			127560
127561			73097
165498			134130
190989			190990
190989			172331
190988			153858
190988			60545
94331			94330
94331			131784
98387			21201
98387			198303
98387			198302
98387			98388
98386			30675
98385			98384
98385			22791
98385			216675
98384			144990
98384			22791
98384			144989
98384			128395
98382			98381
98382			59737
150019			5089
150019			150020
150019			150018
150018			150020
150017			89813
150016			136595
150016			179154
150013			73662
98389			27596
98389			64347
98389			11725
98389			110898
98388			21201
92976			92977
92976			92975
92977			92975
92974			194851
92974			92973
92975			111931
92975			27717
72823			72822
72823			20923
229124			154372
229124			229125
229124			229123
229124			10694
92978			92979
92978			92980
92979			176651
92979			176652
92979			92980
229125			154372
229125			161898
159564			103885
33688			151357
33688			79100
33688			23044
33688			83683
33688			216872
33688			149789
33688			149788
33688			86276
72826			72824
229123			154372
229123			10694
72824			123645
72824			213489
93005			93004
93005			93006
93004			93006
93007			132734
93007			67333
229121			104846
229121			130605
229121			10498
93001			71310
93001			58466
93001			93002
93002			71310
196978			39306
196978			196979
196979			45499
196979			204181
196979			204180
196979			192193
196979			225619
196979			225621
196979			225620
141517			73666
141517			141516
73469			49072
196970			196969
196970			196971
196971			196969
13517			133681
13517			133682
127562			127563
127562			127564
222428			209519
222428			95253
222428			222429
222428			222427
222429			95253
222429			222427
106270			106269
106271			126127
106271			31885
222424			222423
222424			222422
222424			76830
222425			186213
222425			76830
106274			135856
106274			130073
106274			23986
106274			130074
106275			42653
222420			142785
222420			188687
222421			222422
222421			222423
178712			15131
13514			92435
13514			154645
13514			103087
13514			202935
24032			129931
24032			129932
172181			88514
172181			132797
104698			103096
104698			18248
104698			182380
104699			104700
172183			21710
172183			172184
220489			137190
104693			196699
104693			142233
104693			68154
104693			95067
104693			212797
104693			212796
104693			89532
104693			81182
220482			197364
220482			41150
220480			220479
220480			15902
220480			202945
220480			220481
220481			41150
220481			15902
220481			202945
105569			105568
105569			105570
105569			194890
105568			105570
105568			157387
134930			134929
134930			134928
134931			134932
134931			134933
227139			227137
227139			27088
227139			227138
227138			227137
227138			21185
227138			27088
227137			21185
105560			105561
105560			209576
105560			209575
105560			3428
105560			124480
134938			84633
134938			134939
105565			105567
105565			105566
105565			225711
105565			151807
105565			151806
105565			225712
227132			210625
227132			227133
227132			227131
227132			227130
105567			144278
105567			57189
105567			105566
227130			227131
102692			102693
36044			36043
36044			101208
36044			179990
102696			103071
102696			115998
102696			102697
171731			95352
171731			171732
101510			101509
101510			203705
101510			203706
101510			101511
101510			10016
102698			7756
102698			5919
102698			91107
102699			102700
101511			101509
24030			203479
24030			168166
24030			197160
24030			5939
146049			146048
146049			146047
146049			96519
146048			146047
146048			146046
188809			109789
188809			134662
188809			197448
185736			58833
185736			185737
132157			68605
194192			134683
194192			194193
194192			194194
194192			74874
194192			197816
194193			44900
194193			194194
194193			134683
194190			70160
194190			194191
194190			13311
194191			69354
194191			70160
146047			146046
194197			161285
194197			194196
194194			44900
194195			76545
194195			161285
194195			194196
139878			139877
139878			139879
139879			139877
139874			139875
139875			139876
139871			60145
139871			139872
139872			60145
127566			22769
127566			127565
77062			77061
77062			187095
77062			187094
191616			191615
191616			114264
191617			114264
191614			191612
191614			191613
191615			114264
191612			191613
191612			18086
191613			18086
191610			215073
191610			215071
191611			56349
191611			130694
68164			68165
68164			68163
191618			191619
191618			191620
191619			96358
191619			191620
210474			210475
210474			174572
198536			138204
198536			198535
198536			198537
210477			137854
210477			40885
210477			40886
198530			105647
198530			58920
198531			145385
198531			82238
198531			128326
221999			7053
221999			76448
210473			174572
221997			221996
221997			183052
221997			171574
107580			86591
107583			83087
107583			47555
107583			107584
107583			10457
107582			107581
107582			90180
198538			19513
221992			69849
221992			221991
221990			227417
221990			62414
223954			223955
223954			99772
223954			82674
137268			23405
137268			167636
227611			227609
227611			126847
102036			182833
102036			109026
102036			217186
102036			158299
102036			20715
102036			110505
102036			110506
102036			158300
102037			102038
102037			172587
102037			102039
102035			14261
102032			226260
102032			170471
102032			211726
102032			211725
102032			226259
140199			177922
140199			52561
140199			77576
142090			179430
142090			86482
142090			19786
142090			142091
142090			179429
102031			30976
102031			81798
15631			92904
15631			187475
15631			216189
15631			106961
15631			82722
15631			82721
181607			181608
181607			181609
181607			91885
15634			183316
103301			37229
102038			143022
102038			212084
102038			102039
102038			160450
15637			206842
15637			206841
181608			181609
181608			91885
9002			134655
9002			176533
103307			103309
103307			103308
103306			18786
226422			226421
226422			134204
24037			185684
24037			165159
24037			32941
24037			136693
24037			33873
24037			115283
226421			32848
226421			44292
226421			134204
226426			226427
226426			226424
226426			226425
226427			226425
226424			226423
226424			135472
226424			226425
226425			226423
167207			167206
167207			160134
226428			226429
226428			222664
226429			64927
24038			34305
185097			185096
185097			170955
185097			102633
87014			1062
227617			28106
227617			46152
103309			103308
103309			218366
103309			218367
184012			184013
184012			77089
184012			184011
184013			77089
184010			77089
184010			184011
184010			198665
184010			198666
184010			159659
184011			201083
184011			77089
184011			201081
184011			201082
184011			201080
184016			57305
184016			184015
184014			114756
184014			57305
184014			184015
184015			136572
184015			57305
184015			217688
184015			199043
184015			12548
184018			105303
184018			184019
184018			85022
184019			105303
86867			14434
162355			91432
162355			162354
162355			162356
86866			97540
86866			45727
86866			51191
86866			24342
86861			55368
86861			139898
86861			122521
193681			175005
193681			60682
124701			156316
124701			124702
124701			124703
225719			191817
86863			86862
86862			135169
211705			57684
211704			33553
211704			35926
211704			27803
211707			96903
211707			211706
211707			89580
211706			96903
211701			120428
211701			211700
211701			130031
211700			120428
211700			211699
211700			130031
211703			20301
211702			36372
211702			10218
68274			64780
68274			192003
68274			68273
68277			33861
211709			166832
211709			211708
68271			228925
68271			68270
68271			21832
157371			10217
157371			36847
157371			157372
157370			104390
157370			8526
47307			146649
47307			146648
47307			196240
47307			196241
47307			76505
47307			85238
47307			80115
178718			178719
178718			178720
86868			217937
73462			73461
73462			147830
213660			216982
213660			213659
213660			132752
4373			100131
4373			46482
4373			100132
4373			129508
4373			4374
4377			22750
4377			20128
4374			189758
4374			182237
4374			182238
4374			129508
170002			170001
170003			170004
170003			16589
170004			16589
170004			170005
170005			16589
144823			169065
144823			21826
170009			218699
144822			21826
225193			225194
225192			225191
225192			125113
225191			125113
109782			109781
79368			31413
79368			79366
79368			79367
79368			132645
144821			125099
144821			9495
144821			182913
225195			225196
225195			73710
109786			147552
109786			109785
109786			147554
109789			27523
109789			118611
109789			112821
109789			197448
225199			101208
225716			124497
91090			194861
91090			180997
91090			180998
91090			194862
91090			216224
91090			216223
91091			69252
91091			147891
91091			60514
91091			217231
91091			147892
91091			91092
91091			91093
91092			91093
217158			217157
217158			132739
217158			217159
214436			18848
214436			210452
214436			16777
214436			121179
73464			24774
206816			63515
206816			27655
142603			7381
69469			69471
69469			69470
69469			143059
183743			16785
183743			4710
183741			91107
183740			7069
183740			183739
183747			73504
183746			201811
183746			201812
183746			79650
183746			183745
183745			146807
183745			79650
176555			176556
176555			52176
176555			52515
176555			11765
180210			94351
180211			15037
180213			91009
180213			180214
180213			180215
180214			91009
180214			180215
180216			122030
180216			52677
180217			180218
180217			51043
180217			133146
180218			133146
180219			35941
23356			122336
23356			122335
23356			184348
23356			130211
23356			154357
23356			153059
23356			154358
23357			55323
23357			81796
23357			81797
23354			11419
23355			19474
23355			221719
23355			187474
23355			221718
23355			54711
23355			105063
23352			152213
23352			82519
23352			22194
23352			82520
23352			152214
188028			132167
188027			188026
188027			33716
188026			55553
188026			137893
188025			188024
188025			188023
188024			188023
188024			188022
188023			188022
128626			213893
128626			213895
128626			128625
128626			213894
128626			88770
128626			26268
140078			10216
140078			31762
140078			140077
109127			109129
109127			143171
109127			109128
109121			121523
109121			109120
109121			109122
109121			176255
109121			74934
109121			79222
76816			109734
76816			32484
76816			76815
76816			41320
109123			109124
109123			223915
109123			223914
109122			109120
109122			209441
109122			209440
140070			140071
140070			6325
140071			6325
140073			105679
140074			140075
140077			10216
216222			216221
216222			216220
146254			118478
146254			95567
111332			22798
206921			206920
206921			206922
206921			206919
43969			10974
128628			128627
172863			69707
172863			138009
43967			139616
43964			114210
43964			195623
43964			192332
43964			146227
43964			58619
43964			192331
139467			139468
74418			24094
74418			74419
74418			74417
139465			139466
139465			139464
139464			139466
139463			117298
139463			37352
139462			47542
139461			112622
139461			69510
47135			85958
47135			71005
47135			3561
47135			71006
128964			142385
128964			128962
128964			128963
74410			119175
74410			161323
74410			161322
74410			88673
74410			23086
74413			124223
74413			207093
74413			207094
74412			96590
74412			182691
74412			21475
74412			182692
74412			131758
74412			74411
128960			31337
128960			190152
128960			190153
128960			48395
128960			128961
74414			5487
74414			126754
74414			176265
128962			128963
139468			20307
139468			160805
97972			115667
97972			97971
97972			97970
205270			205271
123201			136524
123201			33436
123201			136526
123201			123202
123201			136525
205271			51770
6185			196425
6185			196426
6184			45351
205276			205277
163187			77154
163187			78361
163187			163185
140441			140443
140441			140442
140441			82132
173720			212345
173720			224898
173720			173718
173720			224897
173720			126561
173720			173719
173720			173721
173720			114689
173721			173719
173721			114689
173726			173724
173726			173725
173727			43259
173724			173725
173724			31733
173724			173723
173725			31733
15212			128383
15212			92161
15212			76669
15212			92162
173729			62087
142159			183475
142159			183476
142159			62593
142159			23781
87508			48109
213831			213830
213831			213829
213831			184119
213831			181124
173399			80515
97535			131818
97535			131819
213830			181124
213830			213829
6393			106331
6393			195485
6393			29657
6393			195484
6390			154327
6390			141330
6390			201310
6390			176905
6390			41695
6390			197076
6390			92705
6390			141331
6397			210036
6395			132437
141389			141388
141389			141390
141389			135068
141388			141390
141388			135068
6189			5247
6189			5992
141381			141382
141381			133911
213835			35035
213835			213837
213835			213836
141383			90484
141382			133911
141382			179706
141382			26220
141382			215924
141385			134550
141385			141384
141385			141386
173395			117628
173395			173394
173395			131891
141387			137522
141387			30054
141386			134550
141386			141384
141386			204903
141386			204904
128340			128341
173394			117628
128345			17635
128345			198481
128345			76252
128345			18575
128346			128348
128346			128347
128346			6441
128347			128348
128347			113602
128349			32603
128349			140019
128349			28869
103761			103759
219253			219252
219253			112628
219253			219251
219253			219254
219252			219251
219252			219254
134139			134141
134139			134140
219257			219258
219257			96792
219257			219256
219256			47345
219255			112628
219255			157326
213838			213837
213838			213836
219259			112547
219259			137055
219259			122717
155783			178056
155783			183270
155783			96855
155783			57882
184823			175178
184823			184824
184822			184821
184821			181385
208339			51279
208339			208338
208339			95408
184827			184829
184827			184828
184826			48926
184826			163615
184825			90816
184825			184824
184824			175178
184824			90816
208332			15018
208332			208333
208332			59089
208332			131951
208333			15018
208333			131951
184829			184828
184829			184830
184828			184830
113744			6297
113744			6298
208334			107698
208334			95315
208334			107697
134132			148067
134132			148066
134132			134131
134132			33243
134132			134133
45322			34932
206418			206417
206418			93774
85749			85748
85749			61229
85749			130367
155880			46351
155880			104486
155880			105759
155880			164334
155880			34340
155880			139560
155880			72521
218772			8871
218772			218774
85741			85740
85741			170258
85741			170257
85741			85739
85740			85739
85740			200510
85740			127458
85740			16715
85740			35681
40296			144563
40296			72722
40296			10080
40296			40297
85747			134056
85747			41120
85747			85746
155886			98349
155886			155887
155886			155885
206415			165789
206415			206416
206415			4511
206415			103828
84296			208574
84296			198764
84296			198763
84296			198762
84297			32714
84290			132245
84291			82001
84291			84292
84291			67684
84291			200316
84291			200317
84291			27938
84292			82001
84292			114087
84292			205452
84292			153280
170823			176022
170823			176020
170823			176021
170823			53349
170823			51330
45324			199818
45324			124656
45324			88623
45324			192899
45324			41180
45324			186186
45324			85850
5120			194299
5120			36125
5120			194300
5120			87423
5120			85999
206417			56310
112798			100036
172093			172092
172093			59602
172093			172094
172092			59602
172092			202381
172092			202383
172092			202382
172092			10888
172091			150374
206416			4511
206416			103828
172095			17479
172095			118532
172094			59602
206411			5250
206411			5251
206411			115437
218774			67677
167438			161967
167438			111922
177881			2735
177881			177880
161536			161535
161536			54866
206412			206414
206412			191936
206412			206413
7233			26285
33367			50325
33367			100028
33364			43557
33365			164410
33365			139477
33365			155087
33360			70242
33361			51969
33361			73616
210394			210393
210394			210392
210394			45982
71133			71135
71133			71134
71133			122531
71133			209359
71133			209358
71135			71134
71137			190621
71137			103767
207029			2404
207029			207030
207028			45508
207028			27668
207028			84309
207028			207027
207028			225871
224590			224589
224590			224591
207023			94065
207022			207021
207022			207020
207021			207020
207021			207019
207020			207019
207020			72041
207027			207026
207027			207025
207027			27668
207026			207025
207026			27668
207026			207024
207025			207024
175379			110736
175379			175381
175378			189887
175378			213330
82739			226306
82739			2009
175373			104222
175373			175375
175373			175374
175372			58889
175372			6962
175371			8997
175371			11941
175377			96288
175377			175376
175377			121349
175376			121349
175375			93636
175375			175374
175374			104222
175374			205949
175374			93636
196098			196099
196098			11783
123879			121341
36624			44316
36624			145504
123872			123871
123872			49480
36626			16785
36626			184979
36626			69465
36626			133493
123876			137764
36622			12309
36623			168247
36623			101367
36623			101366
36623			158522
36623			168246
176457			65196
176457			133993
176457			176458
181783			178975
181783			181784
18063			151453
18063			159538
18063			104621
18063			23372
18063			151454
139076			139077
139076			24675
139076			55631
168075			168074
168075			24457
223960			125801
223960			47147
176452			176451
176452			176450
83747			90285
83747			203672
83747			218557
83747			214071
83747			125366
42502			215409
42502			215408
42502			45750
83745			158035
83745			83744
83745			83743
83745			158033
83744			96173
83744			83743
139072			139070
139072			139071
176450			176448
176450			176449
176450			176451
83749			83748
83748			210303
83748			210304
83748			118040
178631			178630
178631			178633
178631			178632
178630			178632
178633			178632
178633			8692
42501			89949
42501			173314
42501			173313
42501			89948
42501			65824
178635			16152
178635			178634
178635			178637
178635			178636
178634			98481
178634			222020
178634			120155
178634			178636
133298			133297
133298			32073
178636			191179
178636			178637
178636			191178
178636			92414
178639			178640
178639			178638
178639			3299
133297			32073
133297			12052
133294			133295
133294			133292
133294			133293
133295			133293
133292			201417
133292			193279
133292			172521
133292			195030
133292			101340
133292			9420
133292			133293
133293			18368
141424			141423
141424			141425
141424			19508
174217			204482
174217			174216
174217			174215
88712			88713
88712			60045
163777			163775
163777			163776
207689			207687
207689			88754
207689			207688
207688			207687
207688			88754
207686			33893
207684			79337
207684			207683
207684			64157
207683			207682
207682			4167
207682			207681
207681			4167
163771			163772
223962			75377
223962			23024
175959			175960
175959			175958
175958			204929
175958			175960
175957			39713
175956			192429
175956			50829
175956			16215
175955			175954
175954			139842
175954			175953
175953			139842
175952			201533
175952			201534
175951			20959
175951			143296
175951			113154
206378			206379
206378			43904
206379			43904
123259			123258
206371			1694
123255			123254
123255			104120
123255			200455
123255			200454
206373			113934
206373			206372
123253			171632
123253			63190
123253			63191
123253			171397
123253			149133
206375			46151
206375			206376
206376			46151
22176			106718
22176			106717
159167			124177
159167			63832
159167			207037
159167			207038
159167			99029
174020			207691
174020			98754
174020			174019
174020			174018
174020			36348
174020			174021
174020			174022
174020			153945
174021			174022
174021			174019
174022			32563
174022			221201
174022			221200
174022			221199
174023			189446
174023			188700
174023			26558
174023			48508
174024			11985
174024			21928
48713			69233
48713			161115
48713			52133
117609			33551
117609			117608
117608			33551
106465			130576
106465			196048
106465			106466
106465			177880
117607			76897
