Node 1			Node 2			P(12)
4225			598			1.0000800064e-05
33062			33063			1.0000800064e-05
12405			47994			1.0000800064e-05
241			373			4.0003200256e-05
44203			7204			1.0000800064e-05
38213			38214			1.0000800064e-05
2076			5207			1.0000800064e-05
2308			4691			1.0000800064e-05
15524			2120			1.0000800064e-05
11383			8035			1.0000800064e-05
12522			2327			1.0000800064e-05
1175			7835			2.0001600128e-05
19111			19113			1.0000800064e-05
4635			97			1.0000800064e-05
324			8265			1.0000800064e-05
37387			37388			1.0000800064e-05
21622			25			1.0000800064e-05
15541			185			1.0000800064e-05
10239			2074			1.0000800064e-05
1767			18559			1.0000800064e-05
44863			44864			1.0000800064e-05
10720			2038			1.0000800064e-05
145			46520			1.0000800064e-05
11715			576			1.0000800064e-05
3515			5104			1.0000800064e-05
10044			1772			1.0000800064e-05
5834			7234			1.0000800064e-05
22444			5837			1.0000800064e-05
2372			252			1.0000800064e-05
11645			3136			1.0000800064e-05
38229			38231			1.0000800064e-05
49666			49667			1.0000800064e-05
16453			470			1.0000800064e-05
36332			742			1.0000800064e-05
1940			29885			1.0000800064e-05
5262			886			1.0000800064e-05
5417			5591			1.0000800064e-05
27317			27318			1.0000800064e-05
10526			1394			1.0000800064e-05
355			4603			2.0001600128e-05
1633			26332			1.0000800064e-05
39142			39143			1.0000800064e-05
114			3538			0.000320025602048
21052			23841			1.0000800064e-05
1659			8571			7.0005600448e-05
1174			32943			1.0000800064e-05
1187			37017			1.0000800064e-05
16712			4059			1.0000800064e-05
31561			629			1.0000800064e-05
3113			9301			1.0000800064e-05
1657			20073			2.0001600128e-05
24454			32928			1.0000800064e-05
16714			6724			1.0000800064e-05
7725			9912			1.0000800064e-05
43532			43534			1.0000800064e-05
39506			39508			1.0000800064e-05
1318			5889			3.0002400192e-05
24361			24362			1.0000800064e-05
5222			6554			1.0000800064e-05
3106			7044			1.0000800064e-05
1075			30569			1.0000800064e-05
3770			604			4.0003200256e-05
12407			25372			1.0000800064e-05
11400			398			1.0000800064e-05
30903			3228			1.0000800064e-05
21276			2424			1.0000800064e-05
3085			4536			1.0000800064e-05
25243			9577			1.0000800064e-05
10499			742			1.0000800064e-05
28577			4754			1.0000800064e-05
5902			651			2.0001600128e-05
11279			17981			1.0000800064e-05
20			3896			1.0000800064e-05
20			26961			1.0000800064e-05
37628			37629			1.0000800064e-05
21327			3434			1.0000800064e-05
30064			94			1.0000800064e-05
48736			48738			1.0000800064e-05
17827			23583			1.0000800064e-05
20841			20842			1.0000800064e-05
1904			9671			1.0000800064e-05
39104			39105			1.0000800064e-05
1397			43215			1.0000800064e-05
39798			39800			1.0000800064e-05
11640			2860			1.0000800064e-05
20596			4683			1.0000800064e-05
29781			3510			1.0000800064e-05
19576			846			2.0001600128e-05
34517			5938			1.0000800064e-05
16219			3708			1.0000800064e-05
47704			5528			1.0000800064e-05
29848			335			1.0000800064e-05
39529			39531			1.0000800064e-05
16760			20247			1.0000800064e-05
22673			4548			2.0001600128e-05
14608			1692			1.0000800064e-05
11400			21264			1.0000800064e-05
1428			8261			1.0000800064e-05
356			48162			1.0000800064e-05
188			32501			1.0000800064e-05
18122			18123			1.0000800064e-05
15621			55			1.0000800064e-05
19827			204			1.0000800064e-05
2161			4403			1.0000800064e-05
16585			513			1.0000800064e-05
13364			3330			1.0000800064e-05
20034			2346			1.0000800064e-05
41712			41714			1.0000800064e-05
159			50264			1.0000800064e-05
1953			3393			2.0001600128e-05
28246			43483			1.0000800064e-05
10267			5028			1.0000800064e-05
33407			37086			1.0000800064e-05
2440			7939			1.0000800064e-05
40446			40448			1.0000800064e-05
477			48357			1.0000800064e-05
1575			16222			1.0000800064e-05
191			9812			1.0000800064e-05
30340			35683			1.0000800064e-05
41028			7810			1.0000800064e-05
46645			8217			1.0000800064e-05
3699			64			1.0000800064e-05
1603			20500			1.0000800064e-05
4125			7673			1.0000800064e-05
15415			4544			2.0001600128e-05
2965			34381			3.0002400192e-05
2376			5604			2.0001600128e-05
21381			5390			1.0000800064e-05
1121			2568			1.0000800064e-05
1355			6648			2.0001600128e-05
1815			9093			1.0000800064e-05
13530			4882			1.0000800064e-05
3716			5301			1.0000800064e-05
1575			3051			1.0000800064e-05
1163			48132			1.0000800064e-05
23257			4664			3.0002400192e-05
1174			8713			1.0000800064e-05
16340			16342			1.0000800064e-05
4104			45280			1.0000800064e-05
2288			29306			1.0000800064e-05
465			8681			1.0000800064e-05
23568			874			1.0000800064e-05
2453			39962			1.0000800064e-05
39939			39940			1.0000800064e-05
10285			470			1.0000800064e-05
1318			24911			2.0001600128e-05
1109			1324			2.0001600128e-05
242			36511			1.0000800064e-05
49820			874			1.0000800064e-05
5011			5090			1.0000800064e-05
32059			32061			1.0000800064e-05
2352			38324			1.0000800064e-05
6020			6829			1.0000800064e-05
14086			47202			1.0000800064e-05
1304			177			5.000400032e-05
14963			17239			1.0000800064e-05
1550			2057			2.0001600128e-05
15713			4851			1.0000800064e-05
14269			677			3.0002400192e-05
4948			883			1.0000800064e-05
15715			2892			2.0001600128e-05
45657			45658			1.0000800064e-05
17995			2160			1.0000800064e-05
33796			6306			1.0000800064e-05
5470			93			4.0003200256e-05
6341			8589			1.0000800064e-05
198			752			1.0000800064e-05
21290			2327			2.0001600128e-05
4687			6247			1.0000800064e-05
30204			30205			1.0000800064e-05
1287			32095			1.0000800064e-05
45216			45217			1.0000800064e-05
39711			49477			1.0000800064e-05
22945			6780			1.0000800064e-05
8904			9202			2.0001600128e-05
23457			874			1.0000800064e-05
17955			4			1.0000800064e-05
25519			3214			1.0000800064e-05
33070			5070			1.0000800064e-05
15900			4570			1.0000800064e-05
18981			18982			1.0000800064e-05
38953			604			1.0000800064e-05
2372			794			3.0002400192e-05
10881			16530			1.0000800064e-05
26213			688			1.0000800064e-05
13299			1345			1.0000800064e-05
1164			1750			0.00040003200256
3786			5517			1.0000800064e-05
12573			869			1.0000800064e-05
33885			33887			1.0000800064e-05
17155			268			1.0000800064e-05
14238			19230			1.0000800064e-05
1982			3038			4.0003200256e-05
15545			15604			1.0000800064e-05
45515			45516			1.0000800064e-05
19624			424			1.0000800064e-05
35380			4541			1.0000800064e-05
3848			3849			2.0001600128e-05
1619			2777			1.0000800064e-05
2523			8346			1.0000800064e-05
22810			68			1.0000800064e-05
13691			2425			1.0000800064e-05
1896			8042			1.0000800064e-05
3531			4554			2.0001600128e-05
335			39362			1.0000800064e-05
29497			29498			1.0000800064e-05
45197			45199			1.0000800064e-05
12522			2998			1.0000800064e-05
39902			45136			1.0000800064e-05
14020			5837			1.0000800064e-05
13850			30639			2.0001600128e-05
4719			9885			1.0000800064e-05
16125			4173			3.0002400192e-05
2064			2625			2.0001600128e-05
4442			8649			1.0000800064e-05
10354			16222			1.0000800064e-05
13763			15296			1.0000800064e-05
10279			3315			2.0001600128e-05
1858			8322			1.0000800064e-05
9437			985			1.0000800064e-05
11951			18436			1.0000800064e-05
4850			8537			1.0000800064e-05
15693			489			1.0000800064e-05
1410			6475			1.0000800064e-05
11451			6160			2.0001600128e-05
631			9657			1.0000800064e-05
24021			24022			1.0000800064e-05
38506			620			1.0000800064e-05
41721			41722			1.0000800064e-05
1863			399			1.0000800064e-05
203			8720			3.0002400192e-05
3157			38370			2.0001600128e-05
50125			50127			1.0000800064e-05
1230			2895			2.0001600128e-05
4253			4763			1.0000800064e-05
1692			22624			1.0000800064e-05
741			856			1.0000800064e-05
21933			61			1.0000800064e-05
24720			24721			1.0000800064e-05
18141			18143			1.0000800064e-05
2980			45203			1.0000800064e-05
182			3057			1.0000800064e-05
2743			5688			1.0000800064e-05
49768			9046			1.0000800064e-05
2381			3704			5.000400032e-05
33968			5378			1.0000800064e-05
2025			22914			1.0000800064e-05
33426			33428			1.0000800064e-05
1898			8828			1.0000800064e-05
26938			533			1.0000800064e-05
41163			41164			1.0000800064e-05
28082			28083			1.0000800064e-05
17445			2030			2.0001600128e-05
40766			40767			1.0000800064e-05
36259			7524			1.0000800064e-05
2841			28840			1.0000800064e-05
3805			4821			1.0000800064e-05
1747			5432			1.0000800064e-05
16770			4716			2.0001600128e-05
15705			15706			1.0000800064e-05
15261			20695			1.0000800064e-05
48749			48750			1.0000800064e-05
10091			4716			1.0000800064e-05
30306			7730			1.0000800064e-05
1084			33460			1.0000800064e-05
1616			35849			1.0000800064e-05
29294			3510			2.0001600128e-05
2030			21452			1.0000800064e-05
20620			596			2.0001600128e-05
11052			3592			1.0000800064e-05
2470			45151			1.0000800064e-05
477			8478			1.0000800064e-05
10026			3811			1.0000800064e-05
40418			40419			1.0000800064e-05
22986			4840			1.0000800064e-05
2499			84			1.0000800064e-05
13518			3754			1.0000800064e-05
1060			20339			1.0000800064e-05
14900			4504			1.0000800064e-05
13172			2101			1.0000800064e-05
32363			38310			1.0000800064e-05
18061			18062			1.0000800064e-05
2054			5128			1.0000800064e-05
6598			936			4.0003200256e-05
1767			5252			1.0000800064e-05
44068			44069			1.0000800064e-05
24249			380			1.0000800064e-05
16617			33981			1.0000800064e-05
1767			967			1.0000800064e-05
23978			23979			1.0000800064e-05
37951			37953			1.0000800064e-05
11514			2178			1.0000800064e-05
23601			23602			1.0000800064e-05
11635			1745			2.0001600128e-05
10294			3789			1.0000800064e-05
22695			3708			1.0000800064e-05
49522			49524			1.0000800064e-05
3117			4238			1.0000800064e-05
314			39391			1.0000800064e-05
5135			786			2.0001600128e-05
2018			23358			1.0000800064e-05
37841			37843			1.0000800064e-05
12427			858			1.0000800064e-05
10289			2699			2.0001600128e-05
3303			5902			1.0000800064e-05
46564			46566			1.0000800064e-05
14086			1946			1.0000800064e-05
1577			42135			1.0000800064e-05
47813			47815			1.0000800064e-05
12873			943			1.0000800064e-05
35050			35051			1.0000800064e-05
16030			8191			1.0000800064e-05
49188			49189			1.0000800064e-05
15306			395			1.0000800064e-05
10428			3446			1.0000800064e-05
118			42384			1.0000800064e-05
18047			18048			1.0000800064e-05
16602			728			1.0000800064e-05
10377			25983			1.0000800064e-05
1840			24711			1.0000800064e-05
28478			5422			2.0001600128e-05
1635			49			1.0000800064e-05
2205			4174			2.0001600128e-05
246			3530			1.0000800064e-05
3112			38260			1.0000800064e-05
11533			1872			2.0001600128e-05
582			7376			1.0000800064e-05
62			6688			1.0000800064e-05
1772			7491			1.0000800064e-05
41682			41683			1.0000800064e-05
36873			36874			1.0000800064e-05
2051			3717			1.0000800064e-05
37729			620			1.0000800064e-05
38614			38616			1.0000800064e-05
21867			21868			1.0000800064e-05
4018			8227			1.0000800064e-05
26105			8362			1.0000800064e-05
2816			30934			1.0000800064e-05
1140			4678			2.0001600128e-05
41327			41328			1.0000800064e-05
2542			7059			1.0000800064e-05
3216			6155			1.0000800064e-05
481			482			5.000400032e-05
34717			34719			1.0000800064e-05
1660			6465			1.0000800064e-05
17199			948			1.0000800064e-05
41501			41502			1.0000800064e-05
4349			9430			1.0000800064e-05
268			48968			1.0000800064e-05
2664			940			1.0000800064e-05
17725			3067			1.0000800064e-05
1457			18908			1.0000800064e-05
46066			46067			1.0000800064e-05
33703			39548			1.0000800064e-05
3438			526			1.0000800064e-05
26021			26022			1.0000800064e-05
17195			966			1.0000800064e-05
377			39691			1.0000800064e-05
106			44027			1.0000800064e-05
49117			49118			1.0000800064e-05
42285			42286			1.0000800064e-05
4534			6965			2.0001600128e-05
3284			35640			1.0000800064e-05
21119			8267			1.0000800064e-05
48598			48599			1.0000800064e-05
11479			880			1.0000800064e-05
3708			37225			1.0000800064e-05
45703			45704			1.0000800064e-05
27716			3063			1.0000800064e-05
11462			8845			1.0000800064e-05
35110			35111			1.0000800064e-05
1536			28148			1.0000800064e-05
879			9397			1.0000800064e-05
46485			5134			1.0000800064e-05
23820			9034			1.0000800064e-05
15648			16759			1.0000800064e-05
1075			2646			1.0000800064e-05
11044			40781			1.0000800064e-05
2857			394			2.0001600128e-05
103			7038			2.0001600128e-05
1356			5354			1.0000800064e-05
45749			45751			1.0000800064e-05
25216			3591			2.0001600128e-05
12184			4084			1.0000800064e-05
40860			40861			1.0000800064e-05
23313			23314			1.0000800064e-05
38448			38450			1.0000800064e-05
31810			533			2.0001600128e-05
24233			279			2.0001600128e-05
18473			25896			1.0000800064e-05
2100			37035			1.0000800064e-05
2001			4367			1.0000800064e-05
40484			40486			1.0000800064e-05
46622			46623			1.0000800064e-05
2602			4295			1.0000800064e-05
237			3328			1.0000800064e-05
29701			29702			1.0000800064e-05
1574			34027			1.0000800064e-05
1815			2382			5.000400032e-05
15012			6937			1.0000800064e-05
1388			9498			1.0000800064e-05
1691			26830			1.0000800064e-05
2976			36373			1.0000800064e-05
293			43836			1.0000800064e-05
1946			2733			3.0002400192e-05
3290			6399			1.0000800064e-05
30334			5062			1.0000800064e-05
15514			76			1.0000800064e-05
3201			44906			1.0000800064e-05
2225			30453			1.0000800064e-05
37835			677			1.0000800064e-05
19413			4822			1.0000800064e-05
11803			6921			1.0000800064e-05
1767			33451			1.0000800064e-05
17959			1833			1.0000800064e-05
1100			1558			9.0007200576e-05
45117			45118			1.0000800064e-05
1321			47066			1.0000800064e-05
10155			38419			1.0000800064e-05
41453			41454			1.0000800064e-05
20			9593			1.0000800064e-05
1277			5650			1.0000800064e-05
38023			4664			1.0000800064e-05
23273			33004			1.0000800064e-05
19577			535			1.0000800064e-05
32567			32568			1.0000800064e-05
41407			41409			1.0000800064e-05
47209			5744			1.0000800064e-05
247			7115			1.0000800064e-05
4251			43899			1.0000800064e-05
21426			6054			1.0000800064e-05
19835			19836			2.0001600128e-05
29841			29843			1.0000800064e-05
1219			1657			1.0000800064e-05
4530			9467			1.0000800064e-05
610			919			1.0000800064e-05
18295			370			1.0000800064e-05
14			35870			1.0000800064e-05
15162			405			1.0000800064e-05
24396			24397			1.0000800064e-05
28177			28178			1.0000800064e-05
13440			1489			1.0000800064e-05
34554			34555			1.0000800064e-05
32077			32078			1.0000800064e-05
1100			15830			1.0000800064e-05
3516			37064			1.0000800064e-05
1626			1927			6.0004800384e-05
2494			6211			1.0000800064e-05
1471			4424			1.0000800064e-05
17880			234			1.0000800064e-05
19173			60			1.0000800064e-05
21541			3026			1.0000800064e-05
14572			9689			1.0000800064e-05
32310			706			1.0000800064e-05
48640			48642			1.0000800064e-05
480			492			2.0001600128e-05
35860			35861			1.0000800064e-05
1928			8091			1.0000800064e-05
1961			41644			1.0000800064e-05
14590			2895			1.0000800064e-05
17732			5974			1.0000800064e-05
33568			33569			1.0000800064e-05
1691			35993			1.0000800064e-05
1605			3806			2.0001600128e-05
24228			24432			1.0000800064e-05
13545			8888			1.0000800064e-05
12202			16924			1.0000800064e-05
40776			40777			1.0000800064e-05
48711			48713			1.0000800064e-05
31076			31077			1.0000800064e-05
2551			514			1.0000800064e-05
18365			18366			1.0000800064e-05
38908			5001			1.0000800064e-05
28877			7841			1.0000800064e-05
1725			31788			1.0000800064e-05
12299			3894			1.0000800064e-05
47053			47054			1.0000800064e-05
4811			7262			1.0000800064e-05
48788			48790			1.0000800064e-05
13311			550			1.0000800064e-05
1820			21171			1.0000800064e-05
20579			714			1.0000800064e-05
13854			1942			5.000400032e-05
31715			31717			1.0000800064e-05
38226			424			1.0000800064e-05
12050			38276			1.0000800064e-05
1637			895			1.0000800064e-05
19861			3435			1.0000800064e-05
1978			33850			1.0000800064e-05
18891			667			1.0000800064e-05
41485			41487			1.0000800064e-05
21537			606			2.0001600128e-05
41790			41791			1.0000800064e-05
11349			42633			1.0000800064e-05
45436			535			1.0000800064e-05
42423			42424			1.0000800064e-05
107			34228			1.0000800064e-05
1334			6898			1.0000800064e-05
34059			34061			1.0000800064e-05
28301			36481			1.0000800064e-05
45150			45151			1.0000800064e-05
3843			6579			1.0000800064e-05
35033			35034			1.0000800064e-05
2195			4821			1.0000800064e-05
32204			32205			1.0000800064e-05
2949			6394			1.0000800064e-05
898			899			2.0001600128e-05
20175			20177			1.0000800064e-05
2862			38064			1.0000800064e-05
1141			18618			1.0000800064e-05
20161			7898			1.0000800064e-05
37220			714			1.0000800064e-05
344			41474			1.0000800064e-05
3750			45906			1.0000800064e-05
20376			23392			1.0000800064e-05
2154			21623			1.0000800064e-05
14792			8874			3.0002400192e-05
237			37219			1.0000800064e-05
16794			7639			1.0000800064e-05
19874			37971			1.0000800064e-05
44102			44104			1.0000800064e-05
308			3746			1.0000800064e-05
8072			8366			1.0000800064e-05
6789			6877			1.0000800064e-05
3267			6554			1.0000800064e-05
23963			4541			1.0000800064e-05
1119			43993			1.0000800064e-05
1451			7874			2.0001600128e-05
11652			2529			1.0000800064e-05
35119			5035			1.0000800064e-05
3584			45945			1.0000800064e-05
16062			9792			1.0000800064e-05
1317			6476			1.0000800064e-05
5228			5921			2.0001600128e-05
5146			5169			2.0001600128e-05
48681			562			1.0000800064e-05
6582			7184			1.0000800064e-05
1131			8411			1.0000800064e-05
48351			94			1.0000800064e-05
10567			25928			1.0000800064e-05
1184			18946			1.0000800064e-05
145			21984			1.0000800064e-05
6158			84			1.0000800064e-05
13096			48937			1.0000800064e-05
23988			23990			1.0000800064e-05
13419			34684			1.0000800064e-05
4440			5745			1.0000800064e-05
105			25883			2.0001600128e-05
3088			47501			1.0000800064e-05
22			23092			1.0000800064e-05
3005			4823			1.0000800064e-05
16238			3563			1.0000800064e-05
18687			636			1.0000800064e-05
16288			43617			1.0000800064e-05
29588			475			1.0000800064e-05
39120			39121			1.0000800064e-05
4173			6403			1.0000800064e-05
21088			61			1.0000800064e-05
28017			9011			1.0000800064e-05
47796			47797			1.0000800064e-05
17792			44827			1.0000800064e-05
42828			42829			1.0000800064e-05
16755			2685			1.0000800064e-05
15596			4896			1.0000800064e-05
11857			2634			1.0000800064e-05
11786			2367			1.0000800064e-05
2140			2453			2.0001600128e-05
8019			8996			1.0000800064e-05
3687			5615			2.0001600128e-05
32786			32787			1.0000800064e-05
11672			2523			1.0000800064e-05
4440			5367			2.0001600128e-05
6155			757			1.0000800064e-05
22971			22972			1.0000800064e-05
2555			3345			1.0000800064e-05
48742			48744			1.0000800064e-05
1978			36774			1.0000800064e-05
1108			8130			1.0000800064e-05
10226			3008			4.0003200256e-05
1843			3497			6.0004800384e-05
11053			18682			1.0000800064e-05
6734			917			1.0000800064e-05
16528			7706			1.0000800064e-05
4210			9292			1.0000800064e-05
2023			27043			1.0000800064e-05
1268			3120			1.0000800064e-05
3604			5343			1.0000800064e-05
20090			20091			1.0000800064e-05
459			8889			2.0001600128e-05
22501			2377			1.0000800064e-05
1544			552			1.0000800064e-05
22054			4246			1.0000800064e-05
27285			32021			1.0000800064e-05
255			904			1.0000800064e-05
24343			24344			1.0000800064e-05
1820			35404			1.0000800064e-05
13481			826			1.0000800064e-05
2120			381			4.0003200256e-05
1390			17143			1.0000800064e-05
1946			3844			0.000170013601088
29477			9478			1.0000800064e-05
1375			3701			1.0000800064e-05
17663			3606			1.0000800064e-05
36273			40794			1.0000800064e-05
3813			936			1.0000800064e-05
40999			41000			1.0000800064e-05
3425			382			1.0000800064e-05
3807			5821			1.0000800064e-05
30515			30516			1.0000800064e-05
2965			40072			1.0000800064e-05
1355			6346			2.0001600128e-05
26959			46139			1.0000800064e-05
17679			17948			1.0000800064e-05
10385			2810			1.0000800064e-05
3542			568			5.000400032e-05
465			6816			1.0000800064e-05
30539			5366			1.0000800064e-05
4040			4173			1.0000800064e-05
29676			36014			1.0000800064e-05
12770			2021			1.0000800064e-05
190			42087			1.0000800064e-05
3106			41384			1.0000800064e-05
44918			44919			1.0000800064e-05
27844			27846			1.0000800064e-05
29008			684			1.0000800064e-05
16998			1858			1.0000800064e-05
31074			31075			1.0000800064e-05
1421			32354			1.0000800064e-05
1616			39540			1.0000800064e-05
17815			17816			1.0000800064e-05
13178			13179			1.0000800064e-05
17980			2098			1.0000800064e-05
20976			2892			2.0001600128e-05
16491			2663			1.0000800064e-05
5166			939			7.0005600448e-05
1164			1318			0.000180014401152
4295			8932			1.0000800064e-05
33147			33148			1.0000800064e-05
4071			93			4.0003200256e-05
1780			6819			1.0000800064e-05
46661			46662			1.0000800064e-05
10004			999			1.0000800064e-05
4102			5068			2.0001600128e-05
25181			4716			1.0000800064e-05
3899			47350			1.0000800064e-05
2264			29899			1.0000800064e-05
49970			49971			1.0000800064e-05
5438			6522			1.0000800064e-05
46215			5798			1.0000800064e-05
1320			15109			1.0000800064e-05
44769			48823			1.0000800064e-05
28018			28019			1.0000800064e-05
106			3316			1.0000800064e-05
7727			801			9.0007200576e-05
17825			2066			1.0000800064e-05
17534			2637			1.0000800064e-05
279			37882			1.0000800064e-05
4357			4823			1.0000800064e-05
17404			2965			1.0000800064e-05
1286			7718			1.0000800064e-05
34544			47096			1.0000800064e-05
48246			48247			1.0000800064e-05
3666			4018			2.0001600128e-05
33076			33077			1.0000800064e-05
11633			25806			1.0000800064e-05
2289			4157			1.0000800064e-05
1353			16702			1.0000800064e-05
46936			482			1.0000800064e-05
36098			36100			1.0000800064e-05
21990			5533			1.0000800064e-05
4247			4996			1.0000800064e-05
29400			303			1.0000800064e-05
205			4246			1.0000800064e-05
1820			21225			1.0000800064e-05
12894			323			1.0000800064e-05
29034			52			1.0000800064e-05
31355			31356			1.0000800064e-05
3454			47946			1.0000800064e-05
19470			23245			1.0000800064e-05
46591			860			1.0000800064e-05
1244			21672			1.0000800064e-05
335			9806			1.0000800064e-05
10621			969			1.0000800064e-05
27940			27941			1.0000800064e-05
24454			2757			1.0000800064e-05
16969			5678			1.0000800064e-05
3345			412			1.0000800064e-05
1187			20236			1.0000800064e-05
13505			14199			1.0000800064e-05
4381			6807			1.0000800064e-05
8641			8642			1.0000800064e-05
11964			44746			1.0000800064e-05
18882			20061			1.0000800064e-05
47073			47074			1.0000800064e-05
16960			362			1.0000800064e-05
3136			36642			1.0000800064e-05
28860			324			2.0001600128e-05
12056			8969			1.0000800064e-05
1253			13099			1.0000800064e-05
29235			4541			1.0000800064e-05
2774			6582			1.0000800064e-05
1268			5077			1.0000800064e-05
33525			33526			1.0000800064e-05
1056			113			1.0000800064e-05
657			76			1.0000800064e-05
32700			566			1.0000800064e-05
11648			3026			1.0000800064e-05
18291			18292			1.0000800064e-05
24305			29190			1.0000800064e-05
26377			5925			1.0000800064e-05
2994			5812			1.0000800064e-05
17413			3485			1.0000800064e-05
138			428			1.0000800064e-05
1287			19495			1.0000800064e-05
276			39495			1.0000800064e-05
2757			27745			2.0001600128e-05
36391			36392			1.0000800064e-05
22663			335			1.0000800064e-05
1731			23046			1.0000800064e-05
15073			1701			1.0000800064e-05
43673			5499			1.0000800064e-05
5624			5625			1.0000800064e-05
16664			16665			1.0000800064e-05
49389			49390			1.0000800064e-05
47358			47359			1.0000800064e-05
15699			894			1.0000800064e-05
11260			2509			2.0001600128e-05
12420			34949			1.0000800064e-05
10899			38727			1.0000800064e-05
3224			43050			1.0000800064e-05
47139			47141			1.0000800064e-05
2134			22421			1.0000800064e-05
2052			2291			1.0000800064e-05
32677			32678			1.0000800064e-05
5642			9972			1.0000800064e-05
1093			2208			3.0002400192e-05
104			298			1.0000800064e-05
2030			41976			1.0000800064e-05
5116			5329			1.0000800064e-05
4922			5063			1.0000800064e-05
2230			3185			1.0000800064e-05
1633			21596			1.0000800064e-05
18751			18753			1.0000800064e-05
1558			18489			1.0000800064e-05
28870			44664			1.0000800064e-05
45606			45608			1.0000800064e-05
107			31694			1.0000800064e-05
3120			631			1.0000800064e-05
21133			768			2.0001600128e-05
20375			20377			2.0001600128e-05
1616			28329			1.0000800064e-05
21096			231			1.0000800064e-05
8498			9193			1.0000800064e-05
47210			47211			1.0000800064e-05
10671			4949			1.0000800064e-05
5667			8059			1.0000800064e-05
25106			8185			1.0000800064e-05
40268			40269			1.0000800064e-05
778			9657			1.0000800064e-05
18827			3063			2.0001600128e-05
16225			7521			4.0003200256e-05
45933			45935			1.0000800064e-05
1355			17446			1.0000800064e-05
47565			47567			1.0000800064e-05
463			6818			2.0001600128e-05
16890			20939			1.0000800064e-05
2757			401			1.0000800064e-05
5774			61			1.0000800064e-05
3133			6556			1.0000800064e-05
271			8144			1.0000800064e-05
2749			41852			1.0000800064e-05
18601			4349			2.0001600128e-05
19739			469			1.0000800064e-05
3234			5961			1.0000800064e-05
33044			33045			1.0000800064e-05
1655			6093			1.0000800064e-05
6155			927			2.0001600128e-05
37374			37376			1.0000800064e-05
2504			955			1.0000800064e-05
29689			709			1.0000800064e-05
1159			9786			4.0003200256e-05
10347			12206			1.0000800064e-05
39976			39978			1.0000800064e-05
17195			3358			1.0000800064e-05
37839			4656			1.0000800064e-05
43875			43876			1.0000800064e-05
271			7849			1.0000800064e-05
1940			8096			1.0000800064e-05
3290			49			2.0001600128e-05
40281			40282			1.0000800064e-05
20			20160			1.0000800064e-05
2054			5319			1.0000800064e-05
11925			2807			1.0000800064e-05
435			657			1.0000800064e-05
18262			48404			1.0000800064e-05
16078			39145			1.0000800064e-05
40477			40478			1.0000800064e-05
1122			15505			1.0000800064e-05
12115			224			1.0000800064e-05
35143			936			1.0000800064e-05
33846			33848			1.0000800064e-05
1211			8746			1.0000800064e-05
3671			3764			4.0003200256e-05
1045			1652			2.0001600128e-05
2808			5284			1.0000800064e-05
16979			214			1.0000800064e-05
10960			45289			1.0000800064e-05
28265			887			1.0000800064e-05
3931			826			4.0003200256e-05
15			24773			1.0000800064e-05
3759			4949			0.00010000800064
3809			6110			1.0000800064e-05
49894			5950			1.0000800064e-05
17285			17286			1.0000800064e-05
30761			7140			1.0000800064e-05
3052			49058			1.0000800064e-05
11789			22948			2.0001600128e-05
48650			48651			1.0000800064e-05
12424			16497			1.0000800064e-05
13010			35971			1.0000800064e-05
34084			34085			1.0000800064e-05
3107			563			2.0001600128e-05
1185			12587			1.0000800064e-05
17012			30808			1.0000800064e-05
20			20946			1.0000800064e-05
3267			41356			1.0000800064e-05
2038			8041			1.0000800064e-05
14221			3441			1.0000800064e-05
36066			36068			1.0000800064e-05
21615			3280			1.0000800064e-05
17093			432			1.0000800064e-05
34			4300			1.0000800064e-05
1327			2848			1.0000800064e-05
1337			8706			1.0000800064e-05
1178			42845			1.0000800064e-05
45623			45624			1.0000800064e-05
4103			5428			1.0000800064e-05
5471			7970			1.0000800064e-05
1515			2530			3.0002400192e-05
1556			8969			2.0001600128e-05
312			885			2.0001600128e-05
17241			871			1.0000800064e-05
1337			8845			1.0000800064e-05
24591			37346			1.0000800064e-05
4880			5436			3.0002400192e-05
1762			25216			1.0000800064e-05
137			5041			1.0000800064e-05
1899			41002			1.0000800064e-05
14131			4504			1.0000800064e-05
35617			35618			1.0000800064e-05
44003			44005			1.0000800064e-05
1735			5564			1.0000800064e-05
14174			1478			2.0001600128e-05
14956			3067			2.0001600128e-05
19659			956			1.0000800064e-05
41766			41768			1.0000800064e-05
18463			42637			1.0000800064e-05
40320			46895			1.0000800064e-05
3709			4761			1.0000800064e-05
1102			23838			1.0000800064e-05
1401			14105			1.0000800064e-05
5435			6249			1.0000800064e-05
2650			6970			1.0000800064e-05
30847			554			1.0000800064e-05
185			37280			1.0000800064e-05
1972			3725			1.0000800064e-05
49280			49282			1.0000800064e-05
2390			41188			1.0000800064e-05
11235			5825			1.0000800064e-05
15599			65			1.0000800064e-05
1465			46912			1.0000800064e-05
5688			95			1.0000800064e-05
377			43342			1.0000800064e-05
11568			3646			1.0000800064e-05
2031			4365			4.0003200256e-05
15925			41777			1.0000800064e-05
20406			2587			1.0000800064e-05
10393			61			1.0000800064e-05
521			8362			2.0001600128e-05
586			7598			1.0000800064e-05
42470			42471			1.0000800064e-05
772			8328			1.0000800064e-05
2791			37278			2.0001600128e-05
33907			33908			1.0000800064e-05
10715			2021			1.0000800064e-05
108			8559			2.0001600128e-05
3606			6394			1.0000800064e-05
18551			291			1.0000800064e-05
3626			6283			1.0000800064e-05
